ITEM_SKU,LINE_DESCRIPTION,COLOR,PRODUCT_TYPE,FINISHED_WIDTH,FINISHED_HEIGHT,PRINTED_WIDTH,PRINTED_HEIGHT,PRODUCT_SIZE,PANEL_COUNT,PRODUCT_NAME,MATERIAL,UOM,HISTORICAL_YIELD,MATERIAL_COST,UNIT_PRICE,QTY,PRODUCT_DESCRIPTION,STATUS,NUMBER_UP,CUT_OPTION,SPECIAL_DETAILS,FORMAT,PATTERN_WIDTH,PATTERN_HEIGHT,BOLT_SIZE,ORDER_TYPE,NUMBER_OF_COLORS,STORAGE_TYPE,Source
85050,PINTADE - WALL (SILVER/WHITE),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
22004P,Wallpaper - Wall2 Silver/White,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
2501-01P,Ashlar: Sandstone,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
2501-04P,Ashlar: Coral,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
32001P,CALVIN & LEWIS - WALL,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
32002P,CALVIN & LEWIS - WALL (POPPY),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
4803P,BUZZ - WALLPAPER (BEIGE/CREAM),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
4805P,BUZZ - WALL (SUNFLOWER),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5003340P,TWIGGY COLOR: SILVER,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5003344P,TWIGGY COLOR: SKY,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5003345P,TWIGGY (GREEN),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5005880P,QUEEN OF SPAIN COLOR: WARM SILVER,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5005881P,QUEEN OF SPAIN COLOR: BLACK,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5005882P,QUEEN OF SPAIN COLOR: SKY,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5007150P,GARDEN OF PERSIA MINERAL,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5007151P,GARDEN OF PERSIA PETAL,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5007152P,GARDEN OF PERSIA QUARTZ,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008291P,Twiggy Sisal Color: Fog,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008292P,TWIGGY SISAL COLOR: SKY,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008940P,Twiggy Paperweave Color: Sky,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009070P,ABSTRATTO COLOR: STONE,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009071P,ABSTRATTO COLOR: BLACK & COBALT,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009130P,CLOUD TOILE GOLD,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009131P,CLOUD TOILE QUARTZ,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009132P,CLOUD TOILE MINERAL,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009150P,Plumes: Champagne,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009290P,EMPEROR'S VINE: PEACOCK,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009291P,EMPEROR'S VINE: AUBERGINE,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5010601P,MAGICAL MING DRAGON: YELLOW,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5010602P,MAGICAL MING DRAGON: BROWN,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5010780P,JOAN COLOR: YELLOW,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5010781P,JOAN COLOR: PINK,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5014730P,NATALIEÆS LIBRARY Color: CELADON,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5014731P,NATALIEÆS LIBRARY Color: MOCHA,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
61001P,MEADOW - WALL (PORTOBELLO),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
69539.97P,Staccato: Black on Vinyl,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
69551-074P,Ashanti On Paper,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
69551-279P,Ashanti On Paper,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
69551-641P,Ashanti On Paper,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
69551-874P,Ashanti On Paper,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
69565-107P,Isla  Morada Stripe On Vinyl,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
7003P,MILKY WAY - WALL (GOLD/CACTUS),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
72001P,OLANA - WALL (CHAMPAGNE/SILVER),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
72002P,OLANA - WALLPAPER (CHAMPAGNE/MOSS),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
8403P,TRENTINO - WALL (IVORY),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
85050P,PINTADE - WALL (SILVER/WHITE),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
9605P,MONTCLAIR STRIE - WALLPAPER (SAGE),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
9610P,MONTCLAIR STRIE - WALL (PORTOBELLO),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
9611P,MONTCLAIR STRIE - WP (INK),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
9612-CP,MONTCLAIR STRIE - WALLPAPER(CUSTOM BLUE),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
BA6P,BASWA - FABRIC (BAMBOO),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W1/100-199P,Wall Paper 1 Color Min 6 Rolls 100-199,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W1/12-24P,Wall Paper 1 Color Min 6 Rolls 12-24,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W1/24-48P,Wall Paper 1 Color Min 6 Rolls 24-48,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W1/48-96P,Wall Paper 1 Color Min 6 Rolls 48-29,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W1/50-99P,Wall Paper 1 Color Min 6 Rolls 50-99,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W1/6-12P,Wall Paper 1 Color Min 6 Rolls 6-12,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W1/6-49P,Wall Paper 1 Color Min 6 Rolls 6-49,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W1/96-144P,Wall Paper 1 Color Min 6 Rolls 96-144,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W1/BMP,Wall Paper 1 Color Below Minimum,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W2/100-199P,Wall Paper 2 Color Min 6 Rolls 100-199,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W2/12-24P,Wall Paper 1 Color Min 6 Rolls 12-24,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W2/24-48P,Wall Paper 2 Color Min 6 Rolls 24-48,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W2/48-96P,Wall Paper 2 Color Min 6 Rolls 48-29,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W2/50-99P,Wall Paper 2 Color Min 6 Rolls 50-99,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W2/6-12P,Wall Paper 2 Color Min 6 Rolls 6-12,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W2/6-49P,Wall Paper 2 Color Min 6 Rolls 6-49,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W2/96-144P,Wall Paper 2 Color Min 6 Rolls 96-144,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W3/100-199P,Wall Paper 3 Color Min 6 Rolls 100-199,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W3/24-48P,Wall Paper 3 Color Min 6 Rolls 24-48,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W3/48-96P,Wall Paper 3 Color Min 6 Rolls 48-29,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W3/50-99P,Wall Paper 3 Color Min 6 Rolls 50-99,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W3/6-49P,Wall Paper 3 Color Min 6 Rolls 6-49,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W3/96-144P,Wall Paper 3 Color Min 6 Rolls 96-144,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W3/BMP,Wall Paper 3 Color Below Minimum,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W3404.15P,BAMBUFRET*SLATE,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W3404.23P,BAMBUFRET*CELERY,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W3404.416P,BAMBUFRET * SAND,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W4/100-199P,Wall Paper 4 Color Min 6 Rolls 100-199,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W4/144-PlusP,Wall Paper 4 Color Min 6 Rolls 144+,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W4/24-48P,Wall Paper 4 Color Min 6 Rolls 24-48,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W4/48-96P,Wall Paper 4 Color Min 6 Rolls 48-29,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W4/50-99P,Wall Paper 4 Color Min 6 Rolls 50-99,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W4/6-12P,Wall Paper 4 Color Min 6 Rolls 6-12,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W4/6-49P,Wall Paper 4 Color Min 6 Rolls 6-49,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W5/100-199P,Wall Paper 5 Color Min 6 Rolls 100-199,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W5/24-48P,Wall Paper 5 Color Min 6 Rolls 24-48,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W5/48-96P,Wall Paper 5 Color Min 6 Rolls 48-29,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W5/50-99P,Wall Paper 5 Color Min 6 Rolls 50-99,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W5/6-12P,Wall Paper 5 Color Min 6 Rolls 6-12,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W5/6-49P,Wall Paper 5 Color Min 6 Rolls 6-49,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W6/100-199P,Wall Paper 6 Color Min 6 Rolls 100-199,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W6/24-48P,Wall Paper 6 Color Min 6 Rolls 24-48,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W6/48-96P,Wall Paper 6 Color Min 6 Rolls 48-29,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W7/24-48P,Wall Paper 7 Color Min 8 Rolls 24-48,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W7/48-96P,Wall Paper 7 Color Min 8 Rolls 48-29,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W7/6-49P,Wall Paper 7 Color Min 8 Rolls 6-49,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W8/24-48P,Wall Paper 8 Color Min 10 Rolls 24-48,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
W8/48-96P,Wall Paper 8 Color Min 10 Rolls 48-29,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
4803,BUZZ - WALLPAPER (BEIGE/CREAM),,Paper,,,,,,,,"	--> Select Material",,,,,,,,,,,,,,,Screen Print,,,Everest
4805,BUZZ - WALL (SUNFLOWER),,Paper,,,,,,,,"	--> Select Material",,,,,,,,,,,,,,,Screen Print,,,Everest
7003,MILKY WAY - WALL (GOLD/CACTUS),,Paper,,,,,,,,"	--> Select Material",,,,,,,,,,,,,,,Screen Print,,,Everest
8403,TRENTINO - WALL (IVORY),,Paper,,,,,,,,"	--> Select Material",,,,,,,,,,,,,,,Screen Print,,,Everest
9610,MONTCLAIR STRIE - WALL (PORTOBELLO),,Paper,,,,,,,,"	--> Select Material",,,,,,,,,,,,,,,Screen Print,,,Everest
9611,MONTCLAIR STRIE - WP (INK),,Paper,,,,,,,,"	--> Select Material",,,,,,,,,,,,,,,Screen Print,,,Everest
22004,Wallpaper - Wall2 Silver/White,,Paper,,,,,,,,"	--> Select Material",,,,,,,,,,,,,,,Screen Print,,,Everest
32001,CALVIN & LEWIS - WALL,,Paper,,,,,,,,"	--> Select Material",,,,,,,,,,,,,,,Screen Print,,,Everest
32002,CALVIN & LEWIS - WALL (POPPY),,Paper,,,,,,,,"	--> Select Material",,,,,,,,,,,,,,,Screen Print,,,Everest
70013,KINOMI - WALL (MIDNIGHT),,Paper,,,,,,,,"	--> Select Material",,,,,,,,,,,,,,,Screen Print,,,Everest
CST-06W,Castilia (Wedgewood Blue),,Paper,,,,,,,,"	--> Select Material",,,,,,,,,,,,,,,Screen Print,,,Everest
20289-04P,Greco: Ivory/Sky,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
20343-03P,Venini:White / Oyster,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006050P,Acanthus Stripe (Shadow),,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006051P,Acanthus Stripe Filigree,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006052P,Acanthus Stripe Fog & Chalk,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006053P,Acanthus Stripe Seaglass and Chalk,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006054P,Acanthus Stripe Tumeric,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006055P,Acanthus Stripe (Haze),,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006056P,Acanthus Stripe: Chambray,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006061P,Cirrus Clouds Blanched,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006062P,Cirrus Clouds Fog & Chalk,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006063P,Cirrus Clouds Plume,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006070P,Feather Bloom Dove,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006071P,Feather Bloom Two Blues,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006072P,Feather Bloom Emerald & Ore,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006073P,Feather Bloom Golden Plum,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006074P,FEATHER BLOOM: ONYX & GOLD,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006075P,FEATHER BLOOM: VENETIAN PINK,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006076P,FEATHER BLOOM: FUCHSIA & JET,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006077P,FEATHER BLOOM: SUN & FOG,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006078P,Feather Bloom: Wisteria,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006080P,Flame Zippity Doo Dah,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006081P,Flame Waltz,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006082P,Flame Cha Cha,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006090P,Hothouse Flowers Sisal Fog & Chalk,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006091P,Hothouse Flowers Sisal Haze & Chalk,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006092P,Hothouse Flowers Seaglass & Chalk,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006130P,Ripple Filigree,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006131P,Ripple Grass,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006132P,Ripple Zebra,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5006133P,Ripple Fog & Chalk,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008220P,Zebra Palm: Gold on Ivory,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008221P,Zebra Palm Green on Ivory,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008222P,Zebra Palm: Black on Ivory,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008283P,WOODLAND SILHOUETTE SISAL COLOR MOCHA,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008290P,TWIGGY SISAL COLOR: GOLD ON IVORY,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008293P,TWIGGY SISAL (INDIGO),,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008295P,TWIGGY SISAL: CHARCOAL,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008322P,BRIGHTON SISAL COLOR: SAGE,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008350P,Imperial Trellis Ivory,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008351P,Imperial Trellis Sand,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008352P,Imperial Trellis: Sky,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008750P,MORI SISAL (POCELAIN),,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008890P,OCTAVIA PAPERWEAVE MARINE,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008930P,OCTAVIA SISAL: GOLD & JET,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008931P,OCTAVIA SISAL TURQUOISE & PALM,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008932P,OCTAVIA SISAL PEACOCK,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008933P,OCTAVIA SISAL NAVY,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008934P,OCTAVIA SISAL JADE,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008935P,OCTAVIA SISAL CINNABAR,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008941P,TWIGGY PAPERWEAVEl LEAF,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008942P,TWIGGY PAPERWEAVE COLOR: BLACK,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5008980P,OCTAVIA SHIMMER: QUARTZ,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009280P,AGRA SISAL COLOR: SKY,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009400P,AGRA SHIMMER COLOR:MOONSTONE,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009480P,Flower Shock: Peony,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009481P,Flower Shock: Haze,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009780P,CHRYSANTHEMUM SISAL COLOR: SKY,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009781P,CHRYSANTHEMUM SISAL COLOR: BLUSH,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009782P,CHRYSANTHEMUM SISAL COLOR: GOLD,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5009790P,CHRYSANTHEMUM SHIMMER COLOR: MOONSTONE,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5010100P,MODERN TRELLIS SISAL: SKY,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5010530P,REGALIA SISAL COLOR: BLUE,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5010531P,REGALIA SISAL COLOR: IVORY ON NATURAL,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5010532P,REGALIA SISAL IVORY ON SHIMMER,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5012300P,WOODLAND LEOPARD SISAL COLOR: SEAGLASS,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5012301P,WOODLAND LEOPARD SISAL COLOR: WATERBLUE,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5012302P,WOODLAND LEOPARD SISAL: PETAL,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5012303P,WOODLND LEOPARD SISAL: OATMEAL,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5012442P,JOSHUA TREE SISAL: MINERAL,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5013110P,KATA PAPERWEAVE (NATURAL),,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5014540P,SAMSUN SISAL: COLOR NATURAL,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5016630P,RAZE SISAL COLOR: MAIZE,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
5016752P,CHECKERED STRIPE (PEACOCK),,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
GC1/13-24P,GRASS CLOTH  1 COLOR 13-24 ROLLS,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
GC1/25-48P,GRASS CLOTH 1 COLOR 25-48 ROLLS,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
